date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:56:13	33077/33077	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/offer-3.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/offer-3.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:56:18	125694/125694	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-11.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-11.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:56:19	133293/133293	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-10.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-10.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:56:19	125979/125979	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-12.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-12.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:56:19	39987/39987	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/offer-4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/offer-4.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:56:22	5407/5407	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202016%2015:46:08%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/imagesloaded/imagesloaded.pkgd.min.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/imagesloaded/imagesloaded.pkgd.min.js	(from http://designarc.biz/demos/unilevor/theme/about.html)
22:56:23	39421/39421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/offer-5.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/offer-5.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:56:27	52038/52038	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/offer-6.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/offer-6.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:56:27	34706/34706	---M--	200	added ('OK')	application/javascript	date:Sun,%2004%20Dec%202016%2019:44:52%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/isotope/isotope-min.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/isotope/isotope-min.js	(from http://designarc.biz/demos/unilevor/theme/about.html)
22:56:29	65946/65946	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/p_video_img.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/p_video_img.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:56:30	54019/54019	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/history1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/history1.jpg	(from http://designarc.biz/demos/unilevor/theme/history.html)
22:56:31	37663/37663	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/history2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/history2.jpg	(from http://designarc.biz/demos/unilevor/theme/history.html)
22:56:50	24861/24861	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/advisor_5.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/advisor_5.jpg	(from http://designarc.biz/demos/unilevor/theme/team.html)
22:56:51	25208/25208	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/advisor_6.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/advisor_6.jpg	(from http://designarc.biz/demos/unilevor/theme/team.html)
22:56:52	956/956	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Jun%202018%2006:31:12%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/pdf.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/pdf.png	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:56:52	503/503	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Jun%202018%2006:31:08%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/doc.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/doc.png	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:56:53	2028/2028	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Jun%202018%2006:35:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/qoute.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/qoute.png	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:56:55	13341/13341	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Jun%202018%2006:38:16%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/sr_testimonial.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/sr_testimonial.png	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:56:58	58251/58251	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/do_7.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/do_7.jpg	(from http://designarc.biz/demos/unilevor/theme/service.html)
22:56:58	52247/52247	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/do_8.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/do_8.jpg	(from http://designarc.biz/demos/unilevor/theme/service.html)
22:57:03	64558/64558	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/01.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/01.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:03	52954/52954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/02.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/02.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:04	35670/35670	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/features.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/features.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:13	62075/62075	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/fe_img.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/fe_img.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:13	54929/54929	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/saving_02.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/saving_02.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:17	123548/123548	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/market_img.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/market_img.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:20	44128/44128	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/key_fe_04.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/key_fe_04.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:20	106577/106577	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/saving_01.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/saving_01.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:23	45073/45073	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/key_fe05.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/key_fe05.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:25	120027/120027	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/planning_img.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/planning_img.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:50	86601/86601	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/cons_1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/cons_1.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:52	58167/58167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/cons_2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/cons_2.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:53	61877/61877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/key_fe_03.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/key_fe_03.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:57:59	49614/49614	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/key_fe_2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/key_fe_2.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:58:02	58388/58388	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/trade1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/trade1.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:58:03	58270/58270	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/trade2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/trade2.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:58:03	123780/123780	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/consumer_img.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/consumer_img.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:58:07	51497/51497	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/key_fe7.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/key_fe7.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:58:11	51331/51331	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/key_fe6.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/key_fe6.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:58:15	46637/46637	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-2.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:15	72372/72372	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-1.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:16	88065/88065	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:07:20%20GMT	http://designarc.biz/demos/unilevor/theme/img/services/tax_img.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/services/tax_img.jpg	(from http://designarc.biz/demos/unilevor/theme/business-growth.html)
22:58:19	45998/45998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-3.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-3.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:23	52439/52439	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-4.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:24	54773/54773	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-5.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-5.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:25	53310/53310	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-6.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-6.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:26	43973/43973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-7.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-7.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:32	37371/37371	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-2.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:33	53201/53201	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-9.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-9.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:33	62692/62692	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-8.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-8.jpg	(from http://designarc.biz/demos/unilevor/theme/case-1.html)
22:58:33	52616/52616	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-1.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:37	39235/39235	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-3.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-3.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:39	38618/38618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-4.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:40	40660/40660	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-5.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-5.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:41	39015/39015	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-6.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-6.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:45	46394/46394	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-7.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-7.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:45	36750/36750	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-8.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-8.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:46	38086/38086	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-9.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-9.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:47	42365/42365	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/coll4-10.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/coll4-10.jpg	(from http://designarc.biz/demos/unilevor/theme/case-2.html)
22:58:51	115617/115617	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:03:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-details.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-details.jpg	(from http://designarc.biz/demos/unilevor/theme/case-details.html)
22:59:07	2096/2096	---M--	200	added ('OK')	application/javascript	date:Fri,%2018%20May%202018%2001:39:12%20GMT	http://designarc.biz/demos/unilevor/theme/js/timer.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/js/timer.js	(from http://designarc.biz/demos/unilevor/theme/comingsoon.html)
22:59:19	133634/133634	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2004:12:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/project/project-details2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/project/project-details2.jpg	(from http://designarc.biz/demos/unilevor/theme/case-details.html)
22:59:22	81394/81394	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/blog1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/blog1.jpg	(from http://designarc.biz/demos/unilevor/theme/blog.html)
22:59:23	85027/85027	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/blog2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/blog2.jpg	(from http://designarc.biz/demos/unilevor/theme/blog.html)
22:59:24	2539/2539	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:01:18%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/recent-post1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/recent-post1.jpg	(from http://designarc.biz/demos/unilevor/theme/blog.html)
22:59:24	3013/3013	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:01:18%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/recent-post2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/recent-post2.jpg	(from http://designarc.biz/demos/unilevor/theme/blog.html)
22:59:25	3224/3224	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:01:18%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/recent-post3.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/recent-post3.jpg	(from http://designarc.biz/demos/unilevor/theme/blog.html)
22:59:26	2920/2920	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:01:18%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/recent-post4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/recent-post4.jpg	(from http://designarc.biz/demos/unilevor/theme/blog.html)
22:59:28	58320/58320	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/blog3.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/blog3.jpg	(from http://designarc.biz/demos/unilevor/theme/blog.html)
22:59:29	48494/48494	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/blog4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/blog4.jpg	(from http://designarc.biz/demos/unilevor/theme/blog.html)
22:59:36	187679/187679	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/faq_bg.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/faq_bg.png	(from http://designarc.biz/demos/unilevor/theme/faq.html)
22:59:39	81187/81187	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/b_col1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/b_col1.jpg	(from http://designarc.biz/demos/unilevor/theme/blog-col2.html)
22:59:42	82577/82577	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/b_col2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/b_col2.jpg	(from http://designarc.biz/demos/unilevor/theme/blog-col2.html)
22:59:45	96019/96019	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/b_col3.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/b_col3.jpg	(from http://designarc.biz/demos/unilevor/theme/blog-col2.html)
22:59:48	73695/73695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/b_col4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/b_col4.jpg	(from http://designarc.biz/demos/unilevor/theme/blog-col2.html)
22:59:49	59855/59855	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/b_col5.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/b_col5.jpg	(from http://designarc.biz/demos/unilevor/theme/blog-col2.html)
22:59:50	874/874	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/comment.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/comment.jpg	(from http://designarc.biz/demos/unilevor/theme/blog-details.html)
22:59:55	58676/58676	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/b_col7.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/b_col7.jpg	(from http://designarc.biz/demos/unilevor/theme/blog-col2.html)
22:59:56	93761/93761	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/b_col6.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/b_col6.jpg	(from http://designarc.biz/demos/unilevor/theme/blog-col2.html)
